,stack_id,file_path,file_name,uuid,study_id,pos_z,focus_height,add_date
21,1842318,31/6ee6245c-6218-4e28-bd08-98bdd6d7e1fe/I01422_X019_Y010_Z5126.jpg,I01422_X019_Y010_Z5126.jpg,6ee6245c-6218-4e28-bd08-98bdd6d7e1fe,31,-6.008,0.512695,2021-11-09 12:44:16
22,1842318,31/6ee6245c-6218-4e28-bd08-98bdd6d7e1fe/I01424_X019_Y010_Z5195.jpg,I01424_X019_Y010_Z5195.jpg,6ee6245c-6218-4e28-bd08-98bdd6d7e1fe,31,-6.008,0.519531,2021-11-09 12:44:16
23,1842318,31/6ee6245c-6218-4e28-bd08-98bdd6d7e1fe/I01426_X019_Y010_Z5263.jpg,I01426_X019_Y010_Z5263.jpg,6ee6245c-6218-4e28-bd08-98bdd6d7e1fe,31,-6.008,0.526367,2021-11-09 12:44:16
24,1842318,31/6ee6245c-6218-4e28-bd08-98bdd6d7e1fe/I01428_X019_Y010_Z5332.jpg,I01428_X019_Y010_Z5332.jpg,6ee6245c-6218-4e28-bd08-98bdd6d7e1fe,31,-6.008,0.533203,2021-11-09 12:44:16
25,1842318,31/6ee6245c-6218-4e28-bd08-98bdd6d7e1fe/I01430_X019_Y010_Z5400.jpg,I01430_X019_Y010_Z5400.jpg,6ee6245c-6218-4e28-bd08-98bdd6d7e1fe,31,-6.008,0.540039,2021-11-09 12:44:16
26,1842318,31/6ee6245c-6218-4e28-bd08-98bdd6d7e1fe/I01429_X019_Y010_Z5468.jpg,I01429_X019_Y010_Z5468.jpg,6ee6245c-6218-4e28-bd08-98bdd6d7e1fe,31,-6.008,0.546875,2021-11-09 12:44:16
27,1842318,31/6ee6245c-6218-4e28-bd08-98bdd6d7e1fe/I01427_X019_Y010_Z5537.jpg,I01427_X019_Y010_Z5537.jpg,6ee6245c-6218-4e28-bd08-98bdd6d7e1fe,31,-6.008,0.553711,2021-11-09 12:44:16
28,1842318,31/6ee6245c-6218-4e28-bd08-98bdd6d7e1fe/I01425_X019_Y010_Z5605.jpg,I01425_X019_Y010_Z5605.jpg,6ee6245c-6218-4e28-bd08-98bdd6d7e1fe,31,-6.008,0.560547,2021-11-09 12:44:16
29,1842318,31/6ee6245c-6218-4e28-bd08-98bdd6d7e1fe/I01423_X019_Y010_Z5673.jpg,I01423_X019_Y010_Z5673.jpg,6ee6245c-6218-4e28-bd08-98bdd6d7e1fe,31,-6.008,0.567383,2021-11-09 12:44:16
30,1842183,31/6ee6245c-6218-4e28-bd08-98bdd6d7e1fe/I01142_X006_Y008_Z5039.jpg,I01142_X006_Y008_Z5039.jpg,6ee6245c-6218-4e28-bd08-98bdd6d7e1fe,31,-6.008,0.503906,2021-11-09 12:44:16
31,1842183,31/6ee6245c-6218-4e28-bd08-98bdd6d7e1fe/I01143_X006_Y008_Z5107.jpg,I01143_X006_Y008_Z5107.jpg,6ee6245c-6218-4e28-bd08-98bdd6d7e1fe,31,-6.008,0.510742,2021-11-09 12:44:16
32,1842183,31/6ee6245c-6218-4e28-bd08-98bdd6d7e1fe/I01145_X006_Y008_Z5175.jpg,I01145_X006_Y008_Z5175.jpg,6ee6245c-6218-4e28-bd08-98bdd6d7e1fe,31,-6.008,0.517578,2021-11-09 12:44:16
33,1842183,31/6ee6245c-6218-4e28-bd08-98bdd6d7e1fe/I01147_X006_Y008_Z5244.jpg,I01147_X006_Y008_Z5244.jpg,6ee6245c-6218-4e28-bd08-98bdd6d7e1fe,31,-6.008,0.524414,2021-11-09 12:44:16
34,1842183,31/6ee6245c-6218-4e28-bd08-98bdd6d7e1fe/I01150_X006_Y008_Z5312.jpg,I01150_X006_Y008_Z5312.jpg,6ee6245c-6218-4e28-bd08-98bdd6d7e1fe,31,-6.008,0.53125,2021-11-09 12:44:16
35,1842183,31/6ee6245c-6218-4e28-bd08-98bdd6d7e1fe/I01149_X006_Y008_Z5380.jpg,I01149_X006_Y008_Z5380.jpg,6ee6245c-6218-4e28-bd08-98bdd6d7e1fe,31,-6.008,0.538086,2021-11-09 12:44:16
36,1842183,31/6ee6245c-6218-4e28-bd08-98bdd6d7e1fe/I01148_X006_Y008_Z5449.jpg,I01148_X006_Y008_Z5449.jpg,6ee6245c-6218-4e28-bd08-98bdd6d7e1fe,31,-6.008,0.544922,2021-11-09 12:44:16
37,1842183,31/6ee6245c-6218-4e28-bd08-98bdd6d7e1fe/I01146_X006_Y008_Z5517.jpg,I01146_X006_Y008_Z5517.jpg,6ee6245c-6218-4e28-bd08-98bdd6d7e1fe,31,-6.008,0.551758,2021-11-09 12:44:16
38,1842183,31/6ee6245c-6218-4e28-bd08-98bdd6d7e1fe/I01144_X006_Y008_Z5585.jpg,I01144_X006_Y008_Z5585.jpg,6ee6245c-6218-4e28-bd08-98bdd6d7e1fe,31,-6.008,0.558594,2021-11-09 12:44:16
39,1842183,31/6ee6245c-6218-4e28-bd08-98bdd6d7e1fe/I01141_X006_Y008_Z5654.jpg,I01141_X006_Y008_Z5654.jpg,6ee6245c-6218-4e28-bd08-98bdd6d7e1fe,31,-6.008,0.56543,2021-11-09 12:44:16
40,1840058,31/e10fda9e-5d6c-449b-b88a-86ebf13a876f/I04271_X005_Y022_Z4863.jpg,I04271_X005_Y022_Z4863.jpg,e10fda9e-5d6c-449b-b88a-86ebf13a876f,31,-5.764,0.486328,2021-11-09 11:15:29
41,1840058,31/e10fda9e-5d6c-449b-b88a-86ebf13a876f/I04272_X005_Y022_Z4921.jpg,I04272_X005_Y022_Z4921.jpg,e10fda9e-5d6c-449b-b88a-86ebf13a876f,31,-5.764,0.492188,2021-11-09 11:15:29
42,1840058,31/e10fda9e-5d6c-449b-b88a-86ebf13a876f/I04273_X005_Y022_Z4980.jpg,I04273_X005_Y022_Z4980.jpg,e10fda9e-5d6c-449b-b88a-86ebf13a876f,31,-5.764,0.498047,2021-11-09 11:15:29
43,1840058,31/e10fda9e-5d6c-449b-b88a-86ebf13a876f/I04275_X005_Y022_Z5039.jpg,I04275_X005_Y022_Z5039.jpg,e10fda9e-5d6c-449b-b88a-86ebf13a876f,31,-5.764,0.503906,2021-11-09 11:15:29
44,1840058,31/e10fda9e-5d6c-449b-b88a-86ebf13a876f/I04277_X005_Y022_Z5097.jpg,I04277_X005_Y022_Z5097.jpg,e10fda9e-5d6c-449b-b88a-86ebf13a876f,31,-5.764,0.509766,2021-11-09 11:15:29
45,1840058,31/e10fda9e-5d6c-449b-b88a-86ebf13a876f/I04279_X005_Y022_Z5156.jpg,I04279_X005_Y022_Z5156.jpg,e10fda9e-5d6c-449b-b88a-86ebf13a876f,31,-5.764,0.515625,2021-11-09 11:15:29
46,1840058,31/e10fda9e-5d6c-449b-b88a-86ebf13a876f/I04280_X005_Y022_Z5214.jpg,I04280_X005_Y022_Z5214.jpg,e10fda9e-5d6c-449b-b88a-86ebf13a876f,31,-5.764,0.521484,2021-11-09 11:15:29
47,1840058,31/e10fda9e-5d6c-449b-b88a-86ebf13a876f/I04278_X005_Y022_Z5273.jpg,I04278_X005_Y022_Z5273.jpg,e10fda9e-5d6c-449b-b88a-86ebf13a876f,31,-5.764,0.527344,2021-11-09 11:15:29
48,1840058,31/e10fda9e-5d6c-449b-b88a-86ebf13a876f/I04276_X005_Y022_Z5332.jpg,I04276_X005_Y022_Z5332.jpg,e10fda9e-5d6c-449b-b88a-86ebf13a876f,31,-5.764,0.533203,2021-11-09 11:15:29
49,1840058,31/e10fda9e-5d6c-449b-b88a-86ebf13a876f/I04274_X005_Y022_Z5390.jpg,I04274_X005_Y022_Z5390.jpg,e10fda9e-5d6c-449b-b88a-86ebf13a876f,31,-5.764,0.539062,2021-11-09 11:15:29
50,1840050,31/e10fda9e-5d6c-449b-b88a-86ebf13a876f/I04261_X006_Y022_Z4804.jpg,I04261_X006_Y022_Z4804.jpg,e10fda9e-5d6c-449b-b88a-86ebf13a876f,31,-5.764,0.480469,2021-11-09 11:15:29
51,1840050,31/e10fda9e-5d6c-449b-b88a-86ebf13a876f/I04262_X006_Y022_Z4980.jpg,I04262_X006_Y022_Z4980.jpg,e10fda9e-5d6c-449b-b88a-86ebf13a876f,31,-5.764,0.498047,2021-11-09 11:15:29
52,1840050,31/e10fda9e-5d6c-449b-b88a-86ebf13a876f/I04263_X006_Y022_Z5039.jpg,I04263_X006_Y022_Z5039.jpg,e10fda9e-5d6c-449b-b88a-86ebf13a876f,31,-5.764,0.503906,2021-11-09 11:15:29
53,1840050,31/e10fda9e-5d6c-449b-b88a-86ebf13a876f/I04265_X006_Y022_Z5097.jpg,I04265_X006_Y022_Z5097.jpg,e10fda9e-5d6c-449b-b88a-86ebf13a876f,31,-5.764,0.509766,2021-11-09 11:15:29
54,1840050,31/e10fda9e-5d6c-449b-b88a-86ebf13a876f/I04267_X006_Y022_Z5156.jpg,I04267_X006_Y022_Z5156.jpg,e10fda9e-5d6c-449b-b88a-86ebf13a876f,31,-5.764,0.515625,2021-11-09 11:15:29
55,1840050,31/e10fda9e-5d6c-449b-b88a-86ebf13a876f/I04269_X006_Y022_Z5214.jpg,I04269_X006_Y022_Z5214.jpg,e10fda9e-5d6c-449b-b88a-86ebf13a876f,31,-5.764,0.521484,2021-11-09 11:15:29
56,1840050,31/e10fda9e-5d6c-449b-b88a-86ebf13a876f/I04270_X006_Y022_Z5273.jpg,I04270_X006_Y022_Z5273.jpg,e10fda9e-5d6c-449b-b88a-86ebf13a876f,31,-5.764,0.527344,2021-11-09 11:15:29
57,1840050,31/e10fda9e-5d6c-449b-b88a-86ebf13a876f/I04268_X006_Y022_Z5332.jpg,I04268_X006_Y022_Z5332.jpg,e10fda9e-5d6c-449b-b88a-86ebf13a876f,31,-5.764,0.533203,2021-11-09 11:15:29
58,1840050,31/e10fda9e-5d6c-449b-b88a-86ebf13a876f/I04266_X006_Y022_Z5390.jpg,I04266_X006_Y022_Z5390.jpg,e10fda9e-5d6c-449b-b88a-86ebf13a876f,31,-5.764,0.539062,2021-11-09 11:15:29
59,1840050,31/e10fda9e-5d6c-449b-b88a-86ebf13a876f/I04264_X006_Y022_Z5449.jpg,I04264_X006_Y022_Z5449.jpg,e10fda9e-5d6c-449b-b88a-86ebf13a876f,31,-5.764,0.544922,2021-11-09 11:15:29
60,1839850,31/e10fda9e-5d6c-449b-b88a-86ebf13a876f/I03971_X011_Y021_Z4980.jpg,I03971_X011_Y021_Z4980.jpg,e10fda9e-5d6c-449b-b88a-86ebf13a876f,31,-5.764,0.498047,2021-11-09 11:15:29
61,1839850,31/e10fda9e-5d6c-449b-b88a-86ebf13a876f/I03973_X011_Y021_Z5039.jpg,I03973_X011_Y021_Z5039.jpg,e10fda9e-5d6c-449b-b88a-86ebf13a876f,31,-5.764,0.503906,2021-11-09 11:15:29
62,1839850,31/e10fda9e-5d6c-449b-b88a-86ebf13a876f/I03975_X011_Y021_Z5097.jpg,I03975_X011_Y021_Z5097.jpg,e10fda9e-5d6c-449b-b88a-86ebf13a876f,31,-5.764,0.509766,2021-11-09 11:15:29
63,1839850,31/e10fda9e-5d6c-449b-b88a-86ebf13a876f/I03977_X011_Y021_Z5156.jpg,I03977_X011_Y021_Z5156.jpg,e10fda9e-5d6c-449b-b88a-86ebf13a876f,31,-5.764,0.515625,2021-11-09 11:15:29
64,1839850,31/e10fda9e-5d6c-449b-b88a-86ebf13a876f/I03980_X011_Y021_Z5214.jpg,I03980_X011_Y021_Z5214.jpg,e10fda9e-5d6c-449b-b88a-86ebf13a876f,31,-5.764,0.521484,2021-11-09 11:15:29
65,1839850,31/e10fda9e-5d6c-449b-b88a-86ebf13a876f/I03979_X011_Y021_Z5273.jpg,I03979_X011_Y021_Z5273.jpg,e10fda9e-5d6c-449b-b88a-86ebf13a876f,31,-5.764,0.527344,2021-11-09 11:15:29
66,1839850,31/e10fda9e-5d6c-449b-b88a-86ebf13a876f/I03978_X011_Y021_Z5332.jpg,I03978_X011_Y021_Z5332.jpg,e10fda9e-5d6c-449b-b88a-86ebf13a876f,31,-5.764,0.533203,2021-11-09 11:15:29
67,1839850,31/e10fda9e-5d6c-449b-b88a-86ebf13a876f/I03976_X011_Y021_Z5390.jpg,I03976_X011_Y021_Z5390.jpg,e10fda9e-5d6c-449b-b88a-86ebf13a876f,31,-5.764,0.539062,2021-11-09 11:15:29
68,1839850,31/e10fda9e-5d6c-449b-b88a-86ebf13a876f/I03974_X011_Y021_Z5449.jpg,I03974_X011_Y021_Z5449.jpg,e10fda9e-5d6c-449b-b88a-86ebf13a876f,31,-5.764,0.544922,2021-11-09 11:15:29
69,1839850,31/e10fda9e-5d6c-449b-b88a-86ebf13a876f/I03972_X011_Y021_Z5507.jpg,I03972_X011_Y021_Z5507.jpg,e10fda9e-5d6c-449b-b88a-86ebf13a876f,31,-5.764,0.550781,2021-11-09 11:15:29
70,1838724,31/e10fda9e-5d6c-449b-b88a-86ebf13a876f/I02121_X009_Y013_Z4912.jpg,I02121_X009_Y013_Z4912.jpg,e10fda9e-5d6c-449b-b88a-86ebf13a876f,31,-5.764,0.491211,2021-11-09 11:15:29
71,1838724,31/e10fda9e-5d6c-449b-b88a-86ebf13a876f/I02123_X009_Y013_Z4970.jpg,I02123_X009_Y013_Z4970.jpg,e10fda9e-5d6c-449b-b88a-86ebf13a876f,31,-5.764,0.49707,2021-11-09 11:15:29
72,1838724,31/e10fda9e-5d6c-449b-b88a-86ebf13a876f/I02125_X009_Y013_Z5029.jpg,I02125_X009_Y013_Z5029.jpg,e10fda9e-5d6c-449b-b88a-86ebf13a876f,31,-5.764,0.50293,2021-11-09 11:15:29
73,1838724,31/e10fda9e-5d6c-449b-b88a-86ebf13a876f/I02128_X009_Y013_Z5087.jpg,I02128_X009_Y013_Z5087.jpg,e10fda9e-5d6c-449b-b88a-86ebf13a876f,31,-5.764,0.508789,2021-11-09 11:15:29
74,1838724,31/e10fda9e-5d6c-449b-b88a-86ebf13a876f/I02130_X009_Y013_Z5146.jpg,I02130_X009_Y013_Z5146.jpg,e10fda9e-5d6c-449b-b88a-86ebf13a876f,31,-5.764,0.514648,2021-11-09 11:15:29
75,1838724,31/e10fda9e-5d6c-449b-b88a-86ebf13a876f/I02129_X009_Y013_Z5205.jpg,I02129_X009_Y013_Z5205.jpg,e10fda9e-5d6c-449b-b88a-86ebf13a876f,31,-5.764,0.520508,2021-11-09 11:15:29
76,1838724,31/e10fda9e-5d6c-449b-b88a-86ebf13a876f/I02127_X009_Y013_Z5263.jpg,I02127_X009_Y013_Z5263.jpg,e10fda9e-5d6c-449b-b88a-86ebf13a876f,31,-5.764,0.526367,2021-11-09 11:15:29
77,1838724,31/e10fda9e-5d6c-449b-b88a-86ebf13a876f/I02126_X009_Y013_Z5322.jpg,I02126_X009_Y013_Z5322.jpg,e10fda9e-5d6c-449b-b88a-86ebf13a876f,31,-5.764,0.532227,2021-11-09 11:15:29
78,1838724,31/e10fda9e-5d6c-449b-b88a-86ebf13a876f/I02124_X009_Y013_Z5380.jpg,I02124_X009_Y013_Z5380.jpg,e10fda9e-5d6c-449b-b88a-86ebf13a876f,31,-5.764,0.538086,2021-11-09 11:15:29
79,1838724,31/e10fda9e-5d6c-449b-b88a-86ebf13a876f/I02122_X009_Y013_Z5439.jpg,I02122_X009_Y013_Z5439.jpg,e10fda9e-5d6c-449b-b88a-86ebf13a876f,31,-5.764,0.543945,2021-11-09 11:15:29
80,1838380,31/e10fda9e-5d6c-449b-b88a-86ebf13a876f/I01511_X010_Y010_Z4843.jpg,I01511_X010_Y010_Z4843.jpg,e10fda9e-5d6c-449b-b88a-86ebf13a876f,31,-5.764,0.484375,2021-11-09 11:15:29
81,1838380,31/e10fda9e-5d6c-449b-b88a-86ebf13a876f/I01512_X010_Y010_Z4902.jpg,I01512_X010_Y010_Z4902.jpg,e10fda9e-5d6c-449b-b88a-86ebf13a876f,31,-5.764,0.490234,2021-11-09 11:15:29
82,1838380,31/e10fda9e-5d6c-449b-b88a-86ebf13a876f/I01514_X010_Y010_Z4960.jpg,I01514_X010_Y010_Z4960.jpg,e10fda9e-5d6c-449b-b88a-86ebf13a876f,31,-5.764,0.496094,2021-11-09 11:15:29
83,1838380,31/e10fda9e-5d6c-449b-b88a-86ebf13a876f/I01516_X010_Y010_Z5019.jpg,I01516_X010_Y010_Z5019.jpg,e10fda9e-5d6c-449b-b88a-86ebf13a876f,31,-5.764,0.501953,2021-11-09 11:15:29
84,1838380,31/e10fda9e-5d6c-449b-b88a-86ebf13a876f/I01518_X010_Y010_Z5078.jpg,I01518_X010_Y010_Z5078.jpg,e10fda9e-5d6c-449b-b88a-86ebf13a876f,31,-5.764,0.507812,2021-11-09 11:15:29
85,1838380,31/e10fda9e-5d6c-449b-b88a-86ebf13a876f/I01520_X010_Y010_Z5136.jpg,I01520_X010_Y010_Z5136.jpg,e10fda9e-5d6c-449b-b88a-86ebf13a876f,31,-5.764,0.513672,2021-11-09 11:15:29
86,1838380,31/e10fda9e-5d6c-449b-b88a-86ebf13a876f/I01519_X010_Y010_Z5195.jpg,I01519_X010_Y010_Z5195.jpg,e10fda9e-5d6c-449b-b88a-86ebf13a876f,31,-5.764,0.519531,2021-11-09 11:15:29
87,1838380,31/e10fda9e-5d6c-449b-b88a-86ebf13a876f/I01517_X010_Y010_Z5253.jpg,I01517_X010_Y010_Z5253.jpg,e10fda9e-5d6c-449b-b88a-86ebf13a876f,31,-5.764,0.525391,2021-11-09 11:15:29
88,1838380,31/e10fda9e-5d6c-449b-b88a-86ebf13a876f/I01515_X010_Y010_Z5312.jpg,I01515_X010_Y010_Z5312.jpg,e10fda9e-5d6c-449b-b88a-86ebf13a876f,31,-5.764,0.53125,2021-11-09 11:15:29
89,1838380,31/e10fda9e-5d6c-449b-b88a-86ebf13a876f/I01513_X010_Y010_Z5371.jpg,I01513_X010_Y010_Z5371.jpg,e10fda9e-5d6c-449b-b88a-86ebf13a876f,31,-5.764,0.537109,2021-11-09 11:15:29
90,1838373,31/e10fda9e-5d6c-449b-b88a-86ebf13a876f/I01501_X011_Y010_Z4785.jpg,I01501_X011_Y010_Z4785.jpg,e10fda9e-5d6c-449b-b88a-86ebf13a876f,31,-5.764,0.478516,2021-11-09 11:15:29
91,1838373,31/e10fda9e-5d6c-449b-b88a-86ebf13a876f/I01503_X011_Y010_Z4843.jpg,I01503_X011_Y010_Z4843.jpg,e10fda9e-5d6c-449b-b88a-86ebf13a876f,31,-5.764,0.484375,2021-11-09 11:15:29
92,1838373,31/e10fda9e-5d6c-449b-b88a-86ebf13a876f/I01505_X011_Y010_Z4902.jpg,I01505_X011_Y010_Z4902.jpg,e10fda9e-5d6c-449b-b88a-86ebf13a876f,31,-5.764,0.490234,2021-11-09 11:15:29
93,1838373,31/e10fda9e-5d6c-449b-b88a-86ebf13a876f/I01507_X011_Y010_Z4960.jpg,I01507_X011_Y010_Z4960.jpg,e10fda9e-5d6c-449b-b88a-86ebf13a876f,31,-5.764,0.496094,2021-11-09 11:15:29
94,1838373,31/e10fda9e-5d6c-449b-b88a-86ebf13a876f/I01509_X011_Y010_Z5019.jpg,I01509_X011_Y010_Z5019.jpg,e10fda9e-5d6c-449b-b88a-86ebf13a876f,31,-5.764,0.501953,2021-11-09 11:15:29
95,1838373,31/e10fda9e-5d6c-449b-b88a-86ebf13a876f/I01510_X011_Y010_Z5078.jpg,I01510_X011_Y010_Z5078.jpg,e10fda9e-5d6c-449b-b88a-86ebf13a876f,31,-5.764,0.507812,2021-11-09 11:15:29
96,1838373,31/e10fda9e-5d6c-449b-b88a-86ebf13a876f/I01508_X011_Y010_Z5136.jpg,I01508_X011_Y010_Z5136.jpg,e10fda9e-5d6c-449b-b88a-86ebf13a876f,31,-5.764,0.513672,2021-11-09 11:15:29
97,1838373,31/e10fda9e-5d6c-449b-b88a-86ebf13a876f/I01506_X011_Y010_Z5195.jpg,I01506_X011_Y010_Z5195.jpg,e10fda9e-5d6c-449b-b88a-86ebf13a876f,31,-5.764,0.519531,2021-11-09 11:15:29
98,1838373,31/e10fda9e-5d6c-449b-b88a-86ebf13a876f/I01504_X011_Y010_Z5253.jpg,I01504_X011_Y010_Z5253.jpg,e10fda9e-5d6c-449b-b88a-86ebf13a876f,31,-5.764,0.525391,2021-11-09 11:15:29
99,1838373,31/e10fda9e-5d6c-449b-b88a-86ebf13a876f/I01502_X011_Y010_Z5312.jpg,I01502_X011_Y010_Z5312.jpg,e10fda9e-5d6c-449b-b88a-86ebf13a876f,31,-5.764,0.53125,2021-11-09 11:15:29
100,1838290,31/e10fda9e-5d6c-449b-b88a-86ebf13a876f/I01341_X017_Y009_Z4853.jpg,I01341_X017_Y009_Z4853.jpg,e10fda9e-5d6c-449b-b88a-86ebf13a876f,31,-5.764,0.485352,2021-11-09 11:15:29
101,1838290,31/e10fda9e-5d6c-449b-b88a-86ebf13a876f/I01342_X017_Y009_Z4912.jpg,I01342_X017_Y009_Z4912.jpg,e10fda9e-5d6c-449b-b88a-86ebf13a876f,31,-5.764,0.491211,2021-11-09 11:15:29
102,1838290,31/e10fda9e-5d6c-449b-b88a-86ebf13a876f/I01344_X017_Y009_Z4970.jpg,I01344_X017_Y009_Z4970.jpg,e10fda9e-5d6c-449b-b88a-86ebf13a876f,31,-5.764,0.49707,2021-11-09 11:15:29
103,1838290,31/e10fda9e-5d6c-449b-b88a-86ebf13a876f/I01346_X017_Y009_Z5029.jpg,I01346_X017_Y009_Z5029.jpg,e10fda9e-5d6c-449b-b88a-86ebf13a876f,31,-5.764,0.50293,2021-11-09 11:15:29
104,1838290,31/e10fda9e-5d6c-449b-b88a-86ebf13a876f/I01348_X017_Y009_Z5087.jpg,I01348_X017_Y009_Z5087.jpg,e10fda9e-5d6c-449b-b88a-86ebf13a876f,31,-5.764,0.508789,2021-11-09 11:15:29
105,1838290,31/e10fda9e-5d6c-449b-b88a-86ebf13a876f/I01350_X017_Y009_Z5146.jpg,I01350_X017_Y009_Z5146.jpg,e10fda9e-5d6c-449b-b88a-86ebf13a876f,31,-5.764,0.514648,2021-11-09 11:15:29
