,stack_id,x_min,y_min,x_max,y_max,object_type_id,name,add_date
35,1822585,266,101,394,173,21,hookworm,2021-11-09 10:38:14
36,1822585,1064,211,1192,283,21,hookworm,2021-11-09 10:38:14
37,1822695,234,636,362,708,21,hookworm,2021-11-09 10:38:14
38,1822918,694,19,822,91,21,hookworm,2021-11-09 10:38:14
39,1822918,1036,0,1164,72,21,hookworm,2021-11-09 10:38:14
40,1823015,862,358,990,430,21,hookworm,2021-11-09 10:38:14
41,1823015,1180,0,1308,72,21,hookworm,2021-11-09 10:38:14
42,1823360,1152,550,1280,672,21,hookworm,2021-11-09 10:38:14
43,1823423,805,99,933,171,21,hookworm,2021-11-09 10:38:14
44,1823785,579,35,707,107,21,hookworm,2021-11-09 10:38:14
45,1823785,743,346,871,418,21,hookworm,2021-11-09 10:38:14
46,1823820,287,477,415,549,21,hookworm,2021-11-09 10:38:14
47,1823820,558,620,686,692,21,hookworm,2021-11-09 10:38:14
48,1823831,365,86,493,158,21,hookworm,2021-11-09 10:38:14
49,1823965,0,323,128,395,21,hookworm,2021-11-09 10:38:14
50,1823965,218,475,346,547,21,hookworm,2021-11-09 10:38:14
51,1823965,861,318,989,440,21,hookworm,2021-11-09 10:38:14
52,1826367,1062,365,1190,437,21,hookworm,2021-11-09 10:55:26
53,1826793,13,402,141,474,21,hookworm,2021-11-09 10:55:26
54,1827915,161,506,289,601,21,hookworm,2021-11-09 10:55:26
55,1828641,307,615,435,713,21,hookworm,2021-11-09 12:10:19
56,1828641,418,394,524,491,21,hookworm,2021-11-09 12:10:19
57,1828651,1202,632,1330,704,21,hookworm,2021-11-09 12:10:19
58,1828748,406,35,534,144,21,hookworm,2021-11-09 12:10:19
59,1828874,252,466,380,566,21,hookworm,2021-11-09 12:10:19
60,1828874,296,640,424,720,21,hookworm,2021-11-09 12:10:19
61,1828890,210,488,338,560,21,hookworm,2021-11-09 12:10:19
62,1828971,837,376,965,448,21,hookworm,2021-11-09 12:10:19
63,1829103,0,604,83,714,21,hookworm,2021-11-09 12:10:19
64,1829103,744,16,872,131,21,hookworm,2021-11-09 12:10:19
65,1829110,814,382,942,479,21,hookworm,2021-11-09 12:10:19
66,1829110,914,603,1042,702,21,hookworm,2021-11-09 12:10:19
67,1829198,275,296,403,397,21,hookworm,2021-11-09 12:10:19
68,1829295,28,496,156,568,21,hookworm,2021-11-09 12:10:19
69,1829319,920,213,990,317,21,hookworm,2021-11-09 12:10:19
70,1829319,1177,536,1305,608,21,hookworm,2021-11-09 12:10:19
71,1829423,1157,606,1250,712,21,hookworm,2021-11-09 12:10:19
72,1829432,195,611,323,683,21,hookworm,2021-11-09 12:10:19
73,1829432,451,94,579,166,21,hookworm,2021-11-09 12:10:19
74,1829657,122,82,250,174,21,hookworm,2021-11-09 12:10:19
75,1829657,567,54,695,161,21,hookworm,2021-11-09 12:10:19
76,1829748,120,391,248,463,21,hookworm,2021-11-09 12:10:19
77,1829763,2,346,130,418,21,hookworm,2021-11-09 12:10:19
78,1829832,138,244,266,316,21,hookworm,2021-11-09 12:10:19
79,1829832,693,148,821,220,21,hookworm,2021-11-09 12:10:19
80,1829929,545,507,673,600,21,hookworm,2021-11-09 12:10:19
81,1830214,680,519,808,591,21,hookworm,2021-11-09 12:10:19
82,1830214,798,112,926,184,21,hookworm,2021-11-09 12:10:19
83,1830224,126,602,254,674,21,hookworm,2021-11-09 12:10:19
84,1830313,195,517,323,589,21,hookworm,2021-11-09 12:10:19
85,1830313,323,538,451,624,21,hookworm,2021-11-09 12:10:19
86,1830442,0,650,128,722,21,hookworm,2021-11-09 12:10:19
87,1830442,765,179,893,251,21,hookworm,2021-11-09 12:10:19
88,1830522,865,559,993,672,21,hookworm,2021-11-09 12:10:19
89,1830563,227,454,355,526,21,hookworm,2021-11-09 12:10:19
90,1830563,317,470,445,575,21,hookworm,2021-11-09 12:10:19
91,1830573,1195,467,1280,539,21,hookworm,2021-11-09 12:10:19
92,1831096,617,302,745,388,21,hookworm,2021-11-09 12:10:19
93,1831105,519,330,647,433,21,hookworm,2021-11-09 12:10:19
94,1831105,963,207,1091,279,21,hookworm,2021-11-09 12:10:19
95,1831709,363,384,491,456,21,hookworm,2021-11-09 12:10:19
96,1831726,0,280,92,388,21,hookworm,2021-11-09 12:10:19
97,1831772,737,71,865,143,21,hookworm,2021-11-09 12:10:19
98,1831846,636,268,734,366,21,hookworm,2021-11-09 12:10:19
99,1831918,487,246,615,333,21,hookworm,2021-11-09 12:10:19
100,1832171,945,300,1073,372,21,hookworm,2021-11-09 12:10:19
101,1832171,1164,0,1292,72,21,hookworm,2021-11-09 12:10:19
102,1832296,1168,601,1296,694,21,hookworm,2021-11-09 12:10:19
103,1832308,196,411,324,514,21,hookworm,2021-11-09 12:10:19
104,1832308,236,593,364,676,21,hookworm,2021-11-09 12:10:19
105,1832308,714,306,842,417,21,hookworm,2021-11-09 12:10:19
106,1832442,54,194,136,271,21,hookworm,2021-11-09 12:10:19
107,1833168,757,19,848,122,21,hookworm,2021-11-09 12:29:44
108,1833248,852,265,980,337,21,hookworm,2021-11-09 12:29:44
109,1833407,105,460,233,577,21,hookworm,2021-11-09 12:29:44
110,1833407,476,414,604,486,21,hookworm,2021-11-09 12:29:44
111,1833502,328,168,456,273,21,hookworm,2021-11-09 12:29:44
112,1833508,893,159,1021,260,21,hookworm,2021-11-09 12:29:44
113,1833572,0,59,128,168,21,hookworm,2021-11-09 12:29:44
114,1833572,549,279,677,351,21,hookworm,2021-11-09 12:29:44
115,1833572,711,52,839,124,21,hookworm,2021-11-09 12:29:44
116,1833572,712,140,840,212,21,hookworm,2021-11-09 12:29:44
117,1833666,902,0,1030,72,21,hookworm,2021-11-09 12:29:44
118,1834399,116,14,244,124,21,hookworm,2021-11-09 12:29:44
119,1834429,241,13,321,116,21,hookworm,2021-11-09 12:29:44
120,1834429,572,251,700,323,21,hookworm,2021-11-09 12:29:44
121,1834429,982,600,1110,672,21,hookworm,2021-11-09 12:29:44
122,1834446,702,134,830,249,21,hookworm,2021-11-09 12:29:44
123,1834453,595,201,723,305,21,hookworm,2021-11-09 12:29:44
124,1834639,0,494,96,615,21,hookworm,2021-11-09 12:29:44
125,1834639,1153,594,1253,700,21,hookworm,2021-11-09 12:29:44
126,1834992,28,127,156,248,21,hookworm,2021-11-09 12:29:44
127,1834992,172,448,300,541,21,hookworm,2021-11-09 12:29:44
128,1835026,957,134,1085,238,21,hookworm,2021-11-09 12:29:44
129,1835041,771,429,899,529,21,hookworm,2021-11-09 12:29:44
130,1835119,273,378,401,483,21,hookworm,2021-11-09 12:29:44
131,1835193,646,14,774,121,21,hookworm,2021-11-09 12:29:44
132,1835358,58,59,186,157,21,hookworm,2021-11-09 12:29:44
133,1835358,665,65,827,160,21,hookworm,2021-11-09 12:29:44
134,1835358,891,412,1019,541,21,hookworm,2021-11-09 12:29:44
135,1835375,639,619,767,715,21,hookworm,2021-11-09 12:29:44
136,1835395,278,419,406,524,21,hookworm,2021-11-09 12:29:44
137,1835464,88,163,216,235,21,hookworm,2021-11-09 12:29:44
138,1835473,389,35,517,145,21,hookworm,2021-11-09 12:29:44
139,1835473,932,112,1060,197,21,hookworm,2021-11-09 12:29:44
140,1835480,0,113,128,216,21,hookworm,2021-11-09 12:29:44
141,1835495,697,176,825,283,21,hookworm,2021-11-09 12:29:44
142,1835495,823,167,951,268,21,hookworm,2021-11-09 12:29:44
143,1835531,995,606,1123,694,21,hookworm,2021-11-09 12:29:44
144,1835531,1163,85,1291,180,21,hookworm,2021-11-09 12:29:44
145,1835628,982,531,1110,603,21,hookworm,2021-11-09 12:29:44
146,1835707,382,656,510,728,21,hookworm,2021-11-09 12:29:44
147,1835707,597,0,725,72,21,hookworm,2021-11-09 12:29:44
148,1835775,38,22,166,94,21,hookworm,2021-11-09 12:29:44
149,1835791,600,567,728,667,21,hookworm,2021-11-09 12:29:44
150,1835850,1075,626,1203,722,21,hookworm,2021-11-09 12:29:44
151,1835895,911,552,1039,624,21,hookworm,2021-11-09 12:29:44
152,1836073,84,264,178,350,21,hookworm,2021-11-09 12:29:44
153,1836273,838,348,966,436,21,hookworm,2021-11-09 12:29:45
154,1836745,129,443,257,515,21,hookworm,2021-11-09 12:29:45
155,1836973,365,484,493,556,21,hookworm,2021-11-09 12:29:45
156,1836973,373,181,501,253,21,hookworm,2021-11-09 12:29:45
157,1836998,652,9,780,124,21,hookworm,2021-11-09 12:29:45
158,1837029,1038,283,1166,373,21,hookworm,2021-11-09 12:29:45
159,1837137,486,577,614,686,21,hookworm,2021-11-09 12:29:45
160,1837320,322,426,450,498,21,hookworm,2021-11-09 12:29:45
161,1837981,84,232,175,327,21,hookworm,2021-11-09 11:15:29
162,1837988,391,249,492,343,21,hookworm,2021-11-09 11:15:29
163,1838290,1010,564,1106,657,21,hookworm,2021-11-09 11:15:29
164,1838373,794,500,900,593,21,hookworm,2021-11-09 11:15:29
165,1838380,0,551,72,631,21,hookworm,2021-11-09 11:15:29
166,1838724,452,181,536,267,21,hookworm,2021-11-09 11:15:29
167,1839850,339,368,422,445,21,hookworm,2021-11-09 11:15:29
168,1840050,189,60,283,156,21,hookworm,2021-11-09 11:15:29
169,1840058,1138,77,1224,160,21,hookworm,2021-11-09 11:15:29
170,1842183,911,255,1039,327,21,hookworm,2021-11-09 12:44:16
171,1842318,299,268,399,355,21,hookworm,2021-11-09 12:44:16
172,1842325,1234,282,1308,366,21,hookworm,2021-11-09 12:44:16
173,1844119,701,128,784,229,21,hookworm,2021-11-09 12:44:16
