,image_path,original_filename,study_id,scan_uuid,focus_value,stack_id,obj_name
28,31/fba56d57-656e-4b6f-ba63-e4ba3ad083f5/I01989_X014_Y014_Z5332_150_75.jpg,I01989_X014_Y014_Z5332.jpg,31,fba56d57-656e-4b6f-ba63-e4ba3ad083f5,-0.3852899999999999,1658248,141
29,31/fba56d57-656e-4b6f-ba63-e4ba3ad083f5/I01990_X014_Y014_Z5400_150_75.jpg,I01990_X014_Y014_Z5400.jpg,31,fba56d57-656e-4b6f-ba63-e4ba3ad083f5,0.0,1658248,141
30,31/fba56d57-656e-4b6f-ba63-e4ba3ad083f5/I02631_X016_Y017_Z5195_675_225.jpg,I02631_X016_Y017_Z5195.jpg,31,fba56d57-656e-4b6f-ba63-e4ba3ad083f5,-2.23827,1658297,151
31,31/fba56d57-656e-4b6f-ba63-e4ba3ad083f5/I02632_X016_Y017_Z5810_675_225.jpg,I02632_X016_Y017_Z5810.jpg,31,fba56d57-656e-4b6f-ba63-e4ba3ad083f5,-2.1691000000000003,1658297,151
32,31/fba56d57-656e-4b6f-ba63-e4ba3ad083f5/I02633_X016_Y017_Z5263_675_225.jpg,I02633_X016_Y017_Z5263.jpg,31,fba56d57-656e-4b6f-ba63-e4ba3ad083f5,-1.94231,1658297,151
33,31/fba56d57-656e-4b6f-ba63-e4ba3ad083f5/I02634_X016_Y017_Z5742_675_225.jpg,I02634_X016_Y017_Z5742.jpg,31,fba56d57-656e-4b6f-ba63-e4ba3ad083f5,-1.7410200000000002,1658297,151
34,31/fba56d57-656e-4b6f-ba63-e4ba3ad083f5/I02635_X016_Y017_Z5332_675_225.jpg,I02635_X016_Y017_Z5332.jpg,31,fba56d57-656e-4b6f-ba63-e4ba3ad083f5,-1.3643,1658297,151
35,31/fba56d57-656e-4b6f-ba63-e4ba3ad083f5/I02636_X016_Y017_Z5673_675_225.jpg,I02636_X016_Y017_Z5673.jpg,31,fba56d57-656e-4b6f-ba63-e4ba3ad083f5,-1.09964,1658297,151
36,31/fba56d57-656e-4b6f-ba63-e4ba3ad083f5/I02637_X016_Y017_Z5400_675_225.jpg,I02637_X016_Y017_Z5400.jpg,31,fba56d57-656e-4b6f-ba63-e4ba3ad083f5,-0.5952100000000002,1658297,151
37,31/fba56d57-656e-4b6f-ba63-e4ba3ad083f5/I02638_X016_Y017_Z5605_675_225.jpg,I02638_X016_Y017_Z5605.jpg,31,fba56d57-656e-4b6f-ba63-e4ba3ad083f5,-0.5207000000000002,1658297,151
38,31/fba56d57-656e-4b6f-ba63-e4ba3ad083f5/I02639_X016_Y017_Z5537_675_225.jpg,I02639_X016_Y017_Z5537.jpg,31,fba56d57-656e-4b6f-ba63-e4ba3ad083f5,0.0,1658297,151
39,31/fba56d57-656e-4b6f-ba63-e4ba3ad083f5/I02640_X016_Y017_Z5468_675_225.jpg,I02640_X016_Y017_Z5468.jpg,31,fba56d57-656e-4b6f-ba63-e4ba3ad083f5,0.08878999999999948,1658297,151
40,31/6c58be68-7fd0-4d24-8330-48937f7948d6/I00091_X017_Y002_Z4453_75_75.jpg,I00091_X017_Y002_Z4453.jpg,31,6c58be68-7fd0-4d24-8330-48937f7948d6,-1.7593999999999999,1649053,29
41,31/6c58be68-7fd0-4d24-8330-48937f7948d6/I00092_X017_Y002_Z4511_75_75.jpg,I00092_X017_Y002_Z4511.jpg,31,6c58be68-7fd0-4d24-8330-48937f7948d6,-1.63931,1649053,29
42,31/6c58be68-7fd0-4d24-8330-48937f7948d6/I00093_X017_Y002_Z4980_75_75.jpg,I00093_X017_Y002_Z4980.jpg,31,6c58be68-7fd0-4d24-8330-48937f7948d6,-1.6298,1649053,29
43,31/6c58be68-7fd0-4d24-8330-48937f7948d6/I00094_X017_Y002_Z4570_75_75.jpg,I00094_X017_Y002_Z4570.jpg,31,6c58be68-7fd0-4d24-8330-48937f7948d6,-1.423,1649053,29
44,31/6c58be68-7fd0-4d24-8330-48937f7948d6/I00095_X017_Y002_Z4921_75_75.jpg,I00095_X017_Y002_Z4921.jpg,31,6c58be68-7fd0-4d24-8330-48937f7948d6,-1.26513,1649053,29
45,31/6c58be68-7fd0-4d24-8330-48937f7948d6/I00096_X017_Y002_Z4628_75_75.jpg,I00096_X017_Y002_Z4628.jpg,31,6c58be68-7fd0-4d24-8330-48937f7948d6,-0.8576600000000001,1649053,29
46,31/6c58be68-7fd0-4d24-8330-48937f7948d6/I00097_X017_Y002_Z4863_75_75.jpg,I00097_X017_Y002_Z4863.jpg,31,6c58be68-7fd0-4d24-8330-48937f7948d6,-0.6610499999999999,1649053,29
47,31/6c58be68-7fd0-4d24-8330-48937f7948d6/I00098_X017_Y002_Z4687_75_75.jpg,I00098_X017_Y002_Z4687.jpg,31,6c58be68-7fd0-4d24-8330-48937f7948d6,-0.14305999999999974,1649053,29
48,31/6c58be68-7fd0-4d24-8330-48937f7948d6/I00099_X017_Y002_Z4804_75_75.jpg,I00099_X017_Y002_Z4804.jpg,31,6c58be68-7fd0-4d24-8330-48937f7948d6,0.0,1649053,29
49,31/6c58be68-7fd0-4d24-8330-48937f7948d6/I00100_X017_Y002_Z4746_75_75.jpg,I00100_X017_Y002_Z4746.jpg,31,6c58be68-7fd0-4d24-8330-48937f7948d6,0.23066999999999993,1649053,29
50,31/fba56d57-656e-4b6f-ba63-e4ba3ad083f5/I00791_X009_Y007_Z5625_525_0.jpg,I00791_X009_Y007_Z5625.jpg,31,fba56d57-656e-4b6f-ba63-e4ba3ad083f5,-3.1693399999999996,1658104,118
51,31/fba56d57-656e-4b6f-ba63-e4ba3ad083f5/I00792_X009_Y007_Z5009_525_0.jpg,I00792_X009_Y007_Z5009.jpg,31,fba56d57-656e-4b6f-ba63-e4ba3ad083f5,-3.1437099999999996,1658104,118
52,31/fba56d57-656e-4b6f-ba63-e4ba3ad083f5/I00793_X009_Y007_Z5078_525_0.jpg,I00793_X009_Y007_Z5078.jpg,31,fba56d57-656e-4b6f-ba63-e4ba3ad083f5,-3.0274699999999997,1658104,118
53,31/fba56d57-656e-4b6f-ba63-e4ba3ad083f5/I00794_X009_Y007_Z5556_525_0.jpg,I00794_X009_Y007_Z5556.jpg,31,fba56d57-656e-4b6f-ba63-e4ba3ad083f5,-2.82508,1658104,118
54,31/fba56d57-656e-4b6f-ba63-e4ba3ad083f5/I00795_X009_Y007_Z5146_525_0.jpg,I00795_X009_Y007_Z5146.jpg,31,fba56d57-656e-4b6f-ba63-e4ba3ad083f5,-2.6482499999999995,1658104,118
55,31/fba56d57-656e-4b6f-ba63-e4ba3ad083f5/I00796_X009_Y007_Z5488_525_0.jpg,I00796_X009_Y007_Z5488.jpg,31,fba56d57-656e-4b6f-ba63-e4ba3ad083f5,-2.1316299999999995,1658104,118
56,31/fba56d57-656e-4b6f-ba63-e4ba3ad083f5/I00797_X009_Y007_Z5214_525_0.jpg,I00797_X009_Y007_Z5214.jpg,31,fba56d57-656e-4b6f-ba63-e4ba3ad083f5,-1.7807299999999997,1658104,118
57,31/fba56d57-656e-4b6f-ba63-e4ba3ad083f5/I00798_X009_Y007_Z5419_525_0.jpg,I00798_X009_Y007_Z5419.jpg,31,fba56d57-656e-4b6f-ba63-e4ba3ad083f5,-0.7802199999999999,1658104,118
58,31/fba56d57-656e-4b6f-ba63-e4ba3ad083f5/I00799_X009_Y007_Z5283_525_0.jpg,I00799_X009_Y007_Z5283.jpg,31,fba56d57-656e-4b6f-ba63-e4ba3ad083f5,0.0,1658104,118
59,31/fba56d57-656e-4b6f-ba63-e4ba3ad083f5/I00800_X009_Y007_Z5351_525_0.jpg,I00800_X009_Y007_Z5351.jpg,31,fba56d57-656e-4b6f-ba63-e4ba3ad083f5,0.3536900000000003,1658104,118
60,31/2e66350d-9b1d-4f78-b66f-14f0d6eb23fc/I01551_X003_Y011_Z5166_1200_600.jpg,I01551_X003_Y011_Z5166.jpg,31,2e66350d-9b1d-4f78-b66f-14f0d6eb23fc,-6.76354,1666247,189
61,31/2e66350d-9b1d-4f78-b66f-14f0d6eb23fc/I01552_X003_Y011_Z5234_1200_600.jpg,I01552_X003_Y011_Z5234.jpg,31,2e66350d-9b1d-4f78-b66f-14f0d6eb23fc,-6.56835,1666247,189
62,31/2e66350d-9b1d-4f78-b66f-14f0d6eb23fc/I01553_X003_Y011_Z5781_1200_600.jpg,I01553_X003_Y011_Z5781.jpg,31,2e66350d-9b1d-4f78-b66f-14f0d6eb23fc,-6.51465,1666247,189
63,31/2e66350d-9b1d-4f78-b66f-14f0d6eb23fc/I01554_X003_Y011_Z5302_1200_600.jpg,I01554_X003_Y011_Z5302.jpg,31,2e66350d-9b1d-4f78-b66f-14f0d6eb23fc,-6.31699,1666247,189
64,31/2e66350d-9b1d-4f78-b66f-14f0d6eb23fc/I01555_X003_Y011_Z5712_1200_600.jpg,I01555_X003_Y011_Z5712.jpg,31,2e66350d-9b1d-4f78-b66f-14f0d6eb23fc,-5.70039,1666247,189
65,31/2e66350d-9b1d-4f78-b66f-14f0d6eb23fc/I01556_X003_Y011_Z5371_1200_600.jpg,I01556_X003_Y011_Z5371.jpg,31,2e66350d-9b1d-4f78-b66f-14f0d6eb23fc,-5.13615,1666247,189
66,31/2e66350d-9b1d-4f78-b66f-14f0d6eb23fc/I01557_X003_Y011_Z5644_1200_600.jpg,I01557_X003_Y011_Z5644.jpg,31,2e66350d-9b1d-4f78-b66f-14f0d6eb23fc,-4.08569,1666247,189
67,31/2e66350d-9b1d-4f78-b66f-14f0d6eb23fc/I01558_X003_Y011_Z5576_1200_600.jpg,I01558_X003_Y011_Z5576.jpg,31,2e66350d-9b1d-4f78-b66f-14f0d6eb23fc,-1.5852199999999996,1666247,189
68,31/2e66350d-9b1d-4f78-b66f-14f0d6eb23fc/I01559_X003_Y011_Z5439_1200_600.jpg,I01559_X003_Y011_Z5439.jpg,31,2e66350d-9b1d-4f78-b66f-14f0d6eb23fc,-1.5729099999999994,1666247,189
69,31/2e66350d-9b1d-4f78-b66f-14f0d6eb23fc/I01560_X003_Y011_Z5507_1200_600.jpg,I01560_X003_Y011_Z5507.jpg,31,2e66350d-9b1d-4f78-b66f-14f0d6eb23fc,0.0,1666247,189
70,31/19d37361-fee4-4382-b29b-fb657f233636/I02691_X005_Y016_Z4941_975_600.jpg,I02691_X005_Y016_Z4941.jpg,31,19d37361-fee4-4382-b29b-fb657f233636,-2.69095,1649634,46
71,31/19d37361-fee4-4382-b29b-fb657f233636/I02692_X005_Y016_Z5000_975_600.jpg,I02692_X005_Y016_Z5000.jpg,31,19d37361-fee4-4382-b29b-fb657f233636,-2.5047800000000002,1649634,46
72,31/19d37361-fee4-4382-b29b-fb657f233636/I02693_X005_Y016_Z5468_975_600.jpg,I02693_X005_Y016_Z5468.jpg,31,19d37361-fee4-4382-b29b-fb657f233636,-2.42314,1649634,46
73,31/19d37361-fee4-4382-b29b-fb657f233636/I02694_X005_Y016_Z5058_975_600.jpg,I02694_X005_Y016_Z5058.jpg,31,19d37361-fee4-4382-b29b-fb657f233636,-2.13315,1649634,46
74,31/19d37361-fee4-4382-b29b-fb657f233636/I02695_X005_Y016_Z5117_975_600.jpg,I02695_X005_Y016_Z5117.jpg,31,19d37361-fee4-4382-b29b-fb657f233636,-1.54982,1649634,46
75,31/19d37361-fee4-4382-b29b-fb657f233636/I02696_X005_Y016_Z5410_975_600.jpg,I02696_X005_Y016_Z5410.jpg,31,19d37361-fee4-4382-b29b-fb657f233636,-0.80402,1649634,46
76,31/19d37361-fee4-4382-b29b-fb657f233636/I02697_X005_Y016_Z5175_975_600.jpg,I02697_X005_Y016_Z5175.jpg,31,19d37361-fee4-4382-b29b-fb657f233636,-0.7725900000000001,1649634,46
77,31/19d37361-fee4-4382-b29b-fb657f233636/I02698_X005_Y016_Z5234_975_600.jpg,I02698_X005_Y016_Z5234.jpg,31,19d37361-fee4-4382-b29b-fb657f233636,0.0,1649634,46
78,31/19d37361-fee4-4382-b29b-fb657f233636/I02699_X005_Y016_Z5351_975_600.jpg,I02699_X005_Y016_Z5351.jpg,31,19d37361-fee4-4382-b29b-fb657f233636,0.28047999999999984,1649634,46
79,31/19d37361-fee4-4382-b29b-fb657f233636/I02700_X005_Y016_Z5292_975_600.jpg,I02700_X005_Y016_Z5292.jpg,31,19d37361-fee4-4382-b29b-fb657f233636,0.4860800000000003,1649634,46
80,31/9faa9262-1268-4de1-afb0-d38f9eb3b692/I01861_X024_Y009_Z4648_1200_375.jpg,I01861_X024_Y009_Z4648.jpg,31,9faa9262-1268-4de1-afb0-d38f9eb3b692,-4.047470000000001,1689926,251
81,31/9faa9262-1268-4de1-afb0-d38f9eb3b692/I01862_X024_Y009_Z4785_1200_375.jpg,I01862_X024_Y009_Z4785.jpg,31,9faa9262-1268-4de1-afb0-d38f9eb3b692,-4.0098400000000005,1689926,251
82,31/9faa9262-1268-4de1-afb0-d38f9eb3b692/I01863_X024_Y009_Z4853_1200_375.jpg,I01863_X024_Y009_Z4853.jpg,31,9faa9262-1268-4de1-afb0-d38f9eb3b692,-3.8872400000000003,1689926,251
83,31/9faa9262-1268-4de1-afb0-d38f9eb3b692/I01864_X024_Y009_Z5332_1200_375.jpg,I01864_X024_Y009_Z5332.jpg,31,9faa9262-1268-4de1-afb0-d38f9eb3b692,-3.67845,1689926,251
84,31/9faa9262-1268-4de1-afb0-d38f9eb3b692/I01865_X024_Y009_Z4921_1200_375.jpg,I01865_X024_Y009_Z4921.jpg,31,9faa9262-1268-4de1-afb0-d38f9eb3b692,-3.4781400000000002,1689926,251
85,31/9faa9262-1268-4de1-afb0-d38f9eb3b692/I01866_X024_Y009_Z5263_1200_375.jpg,I01866_X024_Y009_Z5263.jpg,31,9faa9262-1268-4de1-afb0-d38f9eb3b692,-2.73144,1689926,251
86,31/9faa9262-1268-4de1-afb0-d38f9eb3b692/I01867_X024_Y009_Z4990_1200_375.jpg,I01867_X024_Y009_Z4990.jpg,31,9faa9262-1268-4de1-afb0-d38f9eb3b692,-2.10975,1689926,251
87,31/9faa9262-1268-4de1-afb0-d38f9eb3b692/I01868_X024_Y009_Z5195_1200_375.jpg,I01868_X024_Y009_Z5195.jpg,31,9faa9262-1268-4de1-afb0-d38f9eb3b692,-0.9890300000000005,1689926,251
88,31/9faa9262-1268-4de1-afb0-d38f9eb3b692/I01869_X024_Y009_Z5058_1200_375.jpg,I01869_X024_Y009_Z5058.jpg,31,9faa9262-1268-4de1-afb0-d38f9eb3b692,0.0,1689926,251
89,31/9faa9262-1268-4de1-afb0-d38f9eb3b692/I01870_X024_Y009_Z5126_1200_375.jpg,I01870_X024_Y009_Z5126.jpg,31,9faa9262-1268-4de1-afb0-d38f9eb3b692,0.6395,1689926,251
90,31/db6784e7-fa75-49aa-804f-464fefe1dfc2/I02281_X012_Y015_Z5048_225_150.jpg,I02281_X012_Y015_Z5048.jpg,31,db6784e7-fa75-49aa-804f-464fefe1dfc2,-4.34154,1677250,238
91,31/db6784e7-fa75-49aa-804f-464fefe1dfc2/I02282_X012_Y015_Z5117_225_150.jpg,I02282_X012_Y015_Z5117.jpg,31,db6784e7-fa75-49aa-804f-464fefe1dfc2,-4.16596,1677250,238
92,31/db6784e7-fa75-49aa-804f-464fefe1dfc2/I02283_X012_Y015_Z5664_225_150.jpg,I02283_X012_Y015_Z5664.jpg,31,db6784e7-fa75-49aa-804f-464fefe1dfc2,-4.0846599999999995,1677250,238
93,31/db6784e7-fa75-49aa-804f-464fefe1dfc2/I02284_X012_Y015_Z5185_225_150.jpg,I02284_X012_Y015_Z5185.jpg,31,db6784e7-fa75-49aa-804f-464fefe1dfc2,-3.8749700000000002,1677250,238
94,31/db6784e7-fa75-49aa-804f-464fefe1dfc2/I02285_X012_Y015_Z5595_225_150.jpg,I02285_X012_Y015_Z5595.jpg,31,db6784e7-fa75-49aa-804f-464fefe1dfc2,-3.4891300000000003,1677250,238
95,31/db6784e7-fa75-49aa-804f-464fefe1dfc2/I02286_X012_Y015_Z5253_225_150.jpg,I02286_X012_Y015_Z5253.jpg,31,db6784e7-fa75-49aa-804f-464fefe1dfc2,-2.67,1677250,238
96,31/db6784e7-fa75-49aa-804f-464fefe1dfc2/I02287_X012_Y015_Z5527_225_150.jpg,I02287_X012_Y015_Z5527.jpg,31,db6784e7-fa75-49aa-804f-464fefe1dfc2,-2.32064,1677250,238
97,31/db6784e7-fa75-49aa-804f-464fefe1dfc2/I02288_X012_Y015_Z5322_225_150.jpg,I02288_X012_Y015_Z5322.jpg,31,db6784e7-fa75-49aa-804f-464fefe1dfc2,0.0,1677250,238
98,31/db6784e7-fa75-49aa-804f-464fefe1dfc2/I02289_X012_Y015_Z5458_225_150.jpg,I02289_X012_Y015_Z5458.jpg,31,db6784e7-fa75-49aa-804f-464fefe1dfc2,0.17380999999999958,1677250,238
99,31/db6784e7-fa75-49aa-804f-464fefe1dfc2/I02290_X012_Y015_Z5390_225_150.jpg,I02290_X012_Y015_Z5390.jpg,31,db6784e7-fa75-49aa-804f-464fefe1dfc2,1.8682899999999991,1677250,238
100,31/19d37361-fee4-4382-b29b-fb657f233636/I02891_X016_Y017_Z5498_150_675.jpg,I02891_X016_Y017_Z5498.jpg,31,19d37361-fee4-4382-b29b-fb657f233636,-2.88138,1649977,49
101,31/19d37361-fee4-4382-b29b-fb657f233636/I02892_X016_Y017_Z4970_150_675.jpg,I02892_X016_Y017_Z4970.jpg,31,19d37361-fee4-4382-b29b-fb657f233636,-2.7884700000000002,1649977,49
102,31/19d37361-fee4-4382-b29b-fb657f233636/I02893_X016_Y017_Z5439_150_675.jpg,I02893_X016_Y017_Z5439.jpg,31,19d37361-fee4-4382-b29b-fb657f233636,-2.5311500000000002,1649977,49
103,31/19d37361-fee4-4382-b29b-fb657f233636/I02894_X016_Y017_Z5029_150_675.jpg,I02894_X016_Y017_Z5029.jpg,31,19d37361-fee4-4382-b29b-fb657f233636,-2.5265000000000004,1649977,49
104,31/19d37361-fee4-4382-b29b-fb657f233636/I02895_X016_Y017_Z5087_150_675.jpg,I02895_X016_Y017_Z5087.jpg,31,19d37361-fee4-4382-b29b-fb657f233636,-1.8943500000000002,1649977,49
105,31/19d37361-fee4-4382-b29b-fb657f233636/I02896_X016_Y017_Z5380_150_675.jpg,I02896_X016_Y017_Z5380.jpg,31,19d37361-fee4-4382-b29b-fb657f233636,-1.8757300000000003,1649977,49
106,31/19d37361-fee4-4382-b29b-fb657f233636/I02897_X016_Y017_Z5322_150_675.jpg,I02897_X016_Y017_Z5322.jpg,31,19d37361-fee4-4382-b29b-fb657f233636,-0.9200600000000003,1649977,49
107,31/19d37361-fee4-4382-b29b-fb657f233636/I02898_X016_Y017_Z5146_150_675.jpg,I02898_X016_Y017_Z5146.jpg,31,19d37361-fee4-4382-b29b-fb657f233636,-0.8478700000000003,1649977,49
108,31/19d37361-fee4-4382-b29b-fb657f233636/I02899_X016_Y017_Z5205_150_675.jpg,I02899_X016_Y017_Z5205.jpg,31,19d37361-fee4-4382-b29b-fb657f233636,-0.008770000000000167,1649977,49
109,31/19d37361-fee4-4382-b29b-fb657f233636/I02900_X016_Y017_Z5263_150_675.jpg,I02900_X016_Y017_Z5263.jpg,31,19d37361-fee4-4382-b29b-fb657f233636,0.0,1649977,49
110,31/6e592015-f152-43be-aace-5949fb03fd34/I01251_X011_Y011_Z5664_900_225.jpg,I01251_X011_Y011_Z5664.jpg,31,6e592015-f152-43be-aace-5949fb03fd34,-5.82785,1649497,43
111,31/6e592015-f152-43be-aace-5949fb03fd34/I01252_X011_Y011_Z5048_900_225.jpg,I01252_X011_Y011_Z5048.jpg,31,6e592015-f152-43be-aace-5949fb03fd34,-5.674810000000001,1649497,43
112,31/6e592015-f152-43be-aace-5949fb03fd34/I01253_X011_Y011_Z5117_900_225.jpg,I01253_X011_Y011_Z5117.jpg,31,6e592015-f152-43be-aace-5949fb03fd34,-5.2755,1649497,43
113,31/6e592015-f152-43be-aace-5949fb03fd34/I01254_X011_Y011_Z5595_900_225.jpg,I01254_X011_Y011_Z5595.jpg,31,6e592015-f152-43be-aace-5949fb03fd34,-4.29871,1649497,43
114,31/6e592015-f152-43be-aace-5949fb03fd34/I01255_X011_Y011_Z5185_900_225.jpg,I01255_X011_Y011_Z5185.jpg,31,6e592015-f152-43be-aace-5949fb03fd34,-4.19003,1649497,43
115,31/6e592015-f152-43be-aace-5949fb03fd34/I01256_X011_Y011_Z5527_900_225.jpg,I01256_X011_Y011_Z5527.jpg,31,6e592015-f152-43be-aace-5949fb03fd34,-2.9557,1649497,43
116,31/6e592015-f152-43be-aace-5949fb03fd34/I01257_X011_Y011_Z5458_900_225.jpg,I01257_X011_Y011_Z5458.jpg,31,6e592015-f152-43be-aace-5949fb03fd34,-1.9482600000000003,1649497,43
117,31/6e592015-f152-43be-aace-5949fb03fd34/I01258_X011_Y011_Z5253_900_225.jpg,I01258_X011_Y011_Z5253.jpg,31,6e592015-f152-43be-aace-5949fb03fd34,-1.9432400000000003,1649497,43
