,image_path,study_id,scan_uuid,original_filename,focus_height,stack_id,obj_name
12,31/5c3c8f7b-535e-4fb5-af7b-504201818184/I02916_X005_Y016_Z5849_300_450.jpg,31,5c3c8f7b-535e-4fb5-af7b-504201818184,I02916_X005_Y016_Z5849.jpg,0.013671999999999906,1830313,hookworm
13,31/8d8eca31-ec30-46f9-899b-647eb45fe56e/I04116_X015_Y019_Z5556_450_450.jpg,31,8d8eca31-ec30-46f9-899b-647eb45fe56e,I04116_X015_Y019_Z5556.jpg,0.02050800000000008,1880909,trichuris
14,31/274d8969-aa7c-4ac0-be60-e753579393ad/I02374_X018_Y016_Z5468_450_450.jpg,31,274d8969-aa7c-4ac0-be60-e753579393ad,I02374_X018_Y016_Z5468.jpg,0.017577999999999983,1661361,schistosoma
15,31/91d054a7-2bc1-4325-9750-d6dccd125b3b/I05842_X011_Y030_Z5722_1050_0.jpg,31,91d054a7-2bc1-4325-9750-d6dccd125b3b,I05842_X011_Y030_Z5722.jpg,0.029297000000000017,1853324,trichuris
16,31/5c3c8f7b-535e-4fb5-af7b-504201818184/I03283_X014_Y018_Z5302_300_450.jpg,31,5c3c8f7b-535e-4fb5-af7b-504201818184,I03283_X014_Y018_Z5302.jpg,-0.027344000000000035,1830563,hookworm
17,31/9f2c7635-2a66-4920-8390-14def1814fd2/I06497_X014_Y035_Z5322_150_450.jpg,31,9f2c7635-2a66-4920-8390-14def1814fd2,I06497_X014_Y035_Z5322.jpg,0.0,1823965,hookworm
18,31/274d8969-aa7c-4ac0-be60-e753579393ad/I02230_X006_Y015_Z5263_450_300.jpg,31,274d8969-aa7c-4ac0-be60-e753579393ad,I02230_X006_Y015_Z5263.jpg,0.0,1661046,schistosoma
19,31/9f2c7635-2a66-4920-8390-14def1814fd2/I05120_X008_Y026_Z5312_150_0.jpg,31,9f2c7635-2a66-4920-8390-14def1814fd2,I05120_X008_Y026_Z5312.jpg,0.0,1822585,hookworm
20,31/e8c169bc-4e4e-4388-8711-00a4d15d86fe/I05882_X013_Y030_Z5146_600_0.jpg,31,e8c169bc-4e4e-4388-8711-00a4d15d86fe,I05882_X013_Y030_Z5146.jpg,-0.027344000000000035,1836998,hookworm
21,31/42814e34-6f74-44d5-b1d5-a4a4f34b78be/I03724_X016_Y020_Z4951_600_300.jpg,31,42814e34-6f74-44d5-b1d5-a4a4f34b78be,I03724_X016_Y020_Z4951.jpg,-0.013672000000000073,1803308,schistosoma
22,31/5c3c8f7b-535e-4fb5-af7b-504201818184/I02914_X005_Y016_Z5917_150_450.jpg,31,5c3c8f7b-535e-4fb5-af7b-504201818184,I02914_X005_Y016_Z5917.jpg,0.02050799999999997,1830313,hookworm
23,31/e4a5f7a6-220b-49c0-ad8a-a24179f73b34/I04515_X014_Y024_Z5175_150_150.jpg,31,e4a5f7a6-220b-49c0-ad8a-a24179f73b34,I04515_X014_Y024_Z5175.jpg,-0.02050799999999997,1821602,schistosoma
24,31/42814e34-6f74-44d5-b1d5-a4a4f34b78be/I03722_X016_Y020_Z4814_600_300.jpg,31,42814e34-6f74-44d5-b1d5-a4a4f34b78be,I03722_X016_Y020_Z4814.jpg,-0.027344000000000035,1803308,schistosoma
25,31/4d4ed9f3-16db-4a1a-b02f-406486d42232/I02451_X004_Y014_Z4843_900_450.jpg,31,4d4ed9f3-16db-4a1a-b02f-406486d42232,I02451_X004_Y014_Z4843.jpg,-0.02343700000000004,1865051,trichuris
26,31/91d054a7-2bc1-4325-9750-d6dccd125b3b/I03098_X015_Y017_Z5244_0_300.jpg,31,91d054a7-2bc1-4325-9750-d6dccd125b3b,I03098_X015_Y017_Z5244.jpg,0.011719000000000035,1851141,trichuris
27,31/e8c169bc-4e4e-4388-8711-00a4d15d86fe/I04300_X006_Y022_Z5380_600_0.jpg,31,e8c169bc-4e4e-4388-8711-00a4d15d86fe,I04300_X006_Y022_Z5380.jpg,0.0,1835707,hookworm
28,31/e8c169bc-4e4e-4388-8711-00a4d15d86fe/I05612_X003_Y028_Z5810_150_450.jpg,31,e8c169bc-4e4e-4388-8711-00a4d15d86fe,I05612_X003_Y028_Z5810.jpg,0.03417999999999999,1836745,hookworm
29,31/384199aa-0abd-4c16-8071-865dd8ed64cf/I05437_X021_Y026_Z5195_1050_450.jpg,31,384199aa-0abd-4c16-8071-865dd8ed64cf,I05437_X021_Y026_Z5195.jpg,-0.005860000000000087,1841112,ascaris
30,31/5d672247-a8f6-401a-b8e9-961629b8e10c/I00646_X016_Y006_Z5253_900_150.jpg,31,5d672247-a8f6-401a-b8e9-961629b8e10c,I00646_X016_Y006_Z5253.jpg,0.011719000000000035,1841035,trichuris
31,31/91d054a7-2bc1-4325-9750-d6dccd125b3b/I02214_X018_Y013_Z5078_600_150.jpg,31,91d054a7-2bc1-4325-9750-d6dccd125b3b,I02214_X018_Y013_Z5078.jpg,-0.005859999999999976,1850471,trichuris
32,31/46d0fbe2-46a7-46dc-a141-0777a7f90003/I00491_X005_Y004_Z5605_300_450.jpg,31,46d0fbe2-46a7-46dc-a141-0777a7f90003,I00491_X005_Y004_Z5605.jpg,0.03417999999999999,1868028,ascaris
33,31/9faa9262-1268-4de1-afb0-d38f9eb3b692/I01191_X007_Y007_Z4755_900_450.jpg,31,9faa9262-1268-4de1-afb0-d38f9eb3b692,I01191_X007_Y007_Z4755.jpg,-0.041016,1689205,schistosoma
34,31/0e77fd0a-d07c-4614-97dd-474408ea4ad4/I00482_X008_Y005_Z4873_600_300.jpg,31,0e77fd0a-d07c-4614-97dd-474408ea4ad4,I00482_X008_Y005_Z4873.jpg,-0.027343000000000006,1831280,ascaris
35,31/fba56d57-656e-4b6f-ba63-e4ba3ad083f5/I01106_X007_Y009_Z5576_300_150.jpg,31,fba56d57-656e-4b6f-ba63-e4ba3ad083f5,I01106_X007_Y009_Z5576.jpg,0.02050800000000008,1658050,schistosoma
36,31/b52ca82e-906d-4632-a10a-93c637703719/I02961_X003_Y019_Z5087_600_450.jpg,31,b52ca82e-906d-4632-a10a-93c637703719,I02961_X003_Y019_Z5087.jpg,-0.027343999999999924,1872583,ascaris
37,31/75602595-167c-4758-8f96-e8ee5eb23fa0/I04544_X026_Y022_Z5371_1050_0.jpg,31,75602595-167c-4758-8f96-e8ee5eb23fa0,I04544_X026_Y022_Z5371.jpg,-0.013672000000000017,1874106,ascaris
38,31/a0c7fbb3-a0b8-4ba5-b133-5bb0a2f756c2/I03527_X007_Y018_Z5117_750_0.jpg,31,a0c7fbb3-a0b8-4ba5-b133-5bb0a2f756c2,I03527_X007_Y018_Z5117.jpg,-0.005858999999999948,1845994,trichuris
39,31/7718149d-d0be-4a2e-83bb-08ecd1245a18/I02501_X015_Y015_Z5625_0_300.jpg,31,7718149d-d0be-4a2e-83bb-08ecd1245a18,I02501_X015_Y015_Z5625.jpg,0.03417999999999999,1830502,schistosoma
40,31/35e6a720-000a-4f59-bbb2-30e86dc7da2b/I00226_X009_Y003_Z5390_1050_150.jpg,31,35e6a720-000a-4f59-bbb2-30e86dc7da2b,I00226_X009_Y003_Z5390.jpg,0.020507000000000053,1816878,schistosoma
41,31/4d1b420a-e63f-4de6-b1cc-ad52ac608e25/I02240_X014_Y014_Z5117_1050_0.jpg,31,4d1b420a-e63f-4de6-b1cc-ad52ac608e25,I02240_X014_Y014_Z5117.jpg,0.011719000000000035,1837272,ascaris
42,31/0e77fd0a-d07c-4614-97dd-474408ea4ad4/I02345_X006_Y014_Z5146_150_150.jpg,31,0e77fd0a-d07c-4614-97dd-474408ea4ad4,I02345_X006_Y014_Z5146.jpg,-0.013672000000000017,1832330,ascaris
43,31/a0c7fbb3-a0b8-4ba5-b133-5bb0a2f756c2/I03530_X007_Y018_Z5234_750_0.jpg,31,a0c7fbb3-a0b8-4ba5-b133-5bb0a2f756c2,I03530_X007_Y018_Z5234.jpg,0.005859999999999976,1845994,trichuris
44,31/83953281-71ee-4d24-b4dc-86c72d009cab/I01356_X014_Y010_Z5332_150_450.jpg,31,83953281-71ee-4d24-b4dc-86c72d009cab,I01356_X014_Y010_Z5332.jpg,0.017577999999999983,1874527,ascaris
45,31/6ee6245c-6218-4e28-bd08-98bdd6d7e1fe/I01150_X006_Y008_Z5312_900_150.jpg,31,6ee6245c-6218-4e28-bd08-98bdd6d7e1fe,I01150_X006_Y008_Z5312.jpg,-0.006835999999999953,1842183,hookworm
46,31/83953281-71ee-4d24-b4dc-86c72d009cab/I00580_X018_Y005_Z5136_0_150.jpg,31,83953281-71ee-4d24-b4dc-86c72d009cab,I00580_X018_Y005_Z5136.jpg,0.0,1874160,ascaris
47,31/5712ff97-e433-41b6-9925-d187649af400/I01039_X017_Y008_Z5332_450_0.jpg,31,5712ff97-e433-41b6-9925-d187649af400,I01039_X017_Y008_Z5332.jpg,0.006835999999999953,1807764,schistosoma
48,31/4d4ed9f3-16db-4a1a-b02f-406486d42232/I02452_X004_Y014_Z5371_900_450.jpg,31,4d4ed9f3-16db-4a1a-b02f-406486d42232,I02452_X004_Y014_Z5371.jpg,0.029296999999999906,1865051,trichuris
49,31/e8c169bc-4e4e-4388-8711-00a4d15d86fe/I03224_X021_Y018_Z5156_150_450.jpg,31,e8c169bc-4e4e-4388-8711-00a4d15d86fe,I03224_X021_Y018_Z5156.jpg,-0.027344000000000035,1834992,hookworm
50,31/e10fda9e-5d6c-449b-b88a-86ebf13a876f/I01501_X011_Y010_Z4785_750_450.jpg,31,e10fda9e-5d6c-449b-b88a-86ebf13a876f,I01501_X011_Y010_Z4785.jpg,-0.029296000000000044,1838373,hookworm
51,31/c520b321-5463-447e-bb38-7877b8665e44/I05565_X013_Y027_Z5751_150_150.jpg,31,c520b321-5463-447e-bb38-7877b8665e44,I05565_X013_Y027_Z5751.jpg,0.020507000000000053,1879712,ascaris
52,31/b52ca82e-906d-4632-a10a-93c637703719/I01754_X005_Y012_Z5791_600_150.jpg,31,b52ca82e-906d-4632-a10a-93c637703719,I01754_X005_Y012_Z5791.jpg,0.027344000000000035,1871593,trichuris
53,31/10a0abd7-21b0-480a-a60e-5667fd2ee74d/I04276_X023_Y021_Z5292_0_0.jpg,31,10a0abd7-21b0-480a-a60e-5667fd2ee74d,I04276_X023_Y021_Z5292.jpg,-0.013672000000000017,1851747,trichuris
54,31/b0d4005e-57d0-4516-a239-abe02a8d0a67/I06124_X014_Y032_Z5566_600_300.jpg,31,b0d4005e-57d0-4516-a239-abe02a8d0a67,I06124_X014_Y032_Z5566.jpg,0.027344000000000035,1814638,schistosoma
55,31/fba56d57-656e-4b6f-ba63-e4ba3ad083f5/I01104_X007_Y009_Z5234_300_150.jpg,31,fba56d57-656e-4b6f-ba63-e4ba3ad083f5,I01104_X007_Y009_Z5234.jpg,-0.013670999999999989,1658050,schistosoma
56,31/42814e34-6f74-44d5-b1d5-a4a4f34b78be/I03504_X009_Y019_Z5117_0_0.jpg,31,42814e34-6f74-44d5-b1d5-a4a4f34b78be,I03504_X009_Y019_Z5117.jpg,-0.006835999999999953,1803125,schistosoma
57,31/0e77fd0a-d07c-4614-97dd-474408ea4ad4/I03967_X017_Y022_Z5546_750_300.jpg,31,0e77fd0a-d07c-4614-97dd-474408ea4ad4,I03967_X017_Y022_Z5546.jpg,0.013671999999999906,1833920,ascaris
58,31/5c3c8f7b-535e-4fb5-af7b-504201818184/I03287_X014_Y018_Z5712_300_450.jpg,31,5c3c8f7b-535e-4fb5-af7b-504201818184,I03287_X014_Y018_Z5712.jpg,0.013672000000000017,1830563,hookworm
59,31/e8c169bc-4e4e-4388-8711-00a4d15d86fe/I04293_X006_Y022_Z5654_600_0.jpg,31,e8c169bc-4e4e-4388-8711-00a4d15d86fe,I04293_X006_Y022_Z5654.jpg,0.027344000000000035,1835707,hookworm
60,31/e66b0ab6-1d2c-4a3c-8f76-5dfe2ba0415b/I07232_X009_Y032_Z5185_450_0.jpg,31,e66b0ab6-1d2c-4a3c-8f76-5dfe2ba0415b,I07232_X009_Y032_Z5185.jpg,-0.02343700000000004,1855914,ascaris
61,31/bd3b8519-2e8e-437f-9713-baf8a1af3c2e/I05189_X010_Y026_Z5390_1050_0.jpg,31,bd3b8519-2e8e-437f-9713-baf8a1af3c2e,I05189_X010_Y026_Z5390.jpg,0.0068350000000000355,1861126,trichuris
62,31/4aad21a0-713f-453f-997d-ee3c86e8ae03/I05253_X009_Y027_Z5175_0_450.jpg,31,4aad21a0-713f-453f-997d-ee3c86e8ae03,I05253_X009_Y027_Z5175.jpg,-0.017577999999999983,1857135,trichuris
63,31/5c3c8f7b-535e-4fb5-af7b-504201818184/I04953_X019_Y025_Z5410_750_0.jpg,31,5c3c8f7b-535e-4fb5-af7b-504201818184,I04953_X019_Y025_Z5410.jpg,-0.027342999999999895,1831772,hookworm
64,31/0ad903df-bc90-4a52-ba04-5c37688b3de2/I06329_X008_Y032_Z5527_750_150.jpg,31,0ad903df-bc90-4a52-ba04-5c37688b3de2,I06329_X008_Y032_Z5527.jpg,0.0,1837911,ascaris
65,31/6e592015-f152-43be-aace-5949fb03fd34/I01471_X005_Y013_Z5097_900_150.jpg,31,6e592015-f152-43be-aace-5949fb03fd34,I01471_X005_Y013_Z5097.jpg,-0.027342999999999895,1649375,schistosoma
66,31/43c1fba1-f49e-4d19-83f5-bc23a413eb11/I02541_X006_Y015_Z5419_300_450.jpg,31,43c1fba1-f49e-4d19-83f5-bc23a413eb11,I02541_X006_Y015_Z5419.jpg,0.029297000000000017,1838104,ascaris
67,31/0e77fd0a-d07c-4614-97dd-474408ea4ad4/I04815_X013_Y026_Z5566_1050_300.jpg,31,0e77fd0a-d07c-4614-97dd-474408ea4ad4,I04815_X013_Y026_Z5566.jpg,0.02050800000000008,1834834,ascaris
68,31/c520b321-5463-447e-bb38-7877b8665e44/I05198_X021_Y025_Z5595_900_150.jpg,31,c520b321-5463-447e-bb38-7877b8665e44,I05198_X021_Y025_Z5595.jpg,0.006836000000000064,1879528,ascaris
69,31/bd31cdce-bea4-4335-b67e-0ee6f6622b65/I05640_X009_Y029_Z5458_1050_0.jpg,31,bd31cdce-bea4-4335-b67e-0ee6f6622b65,I05640_X009_Y029_Z5458.jpg,0.0,1800294,schistosoma
70,31/9f2c7635-2a66-4920-8390-14def1814fd2/I04441_X013_Y023_Z4824_1050_150.jpg,31,9f2c7635-2a66-4920-8390-14def1814fd2,I04441_X013_Y023_Z4824.jpg,-0.035155999999999965,1822071,hookworm
71,31/91d054a7-2bc1-4325-9750-d6dccd125b3b/I00368_X015_Y004_Z5107_150_450.jpg,31,91d054a7-2bc1-4325-9750-d6dccd125b3b,I00368_X015_Y004_Z5107.jpg,0.0,1849382,trichuris
72,31/bd3b8519-2e8e-437f-9713-baf8a1af3c2e/I04282_X010_Y022_Z5166_450_150.jpg,31,bd3b8519-2e8e-437f-9713-baf8a1af3c2e,I04282_X010_Y022_Z5166.jpg,-0.027343000000000006,1860151,trichuris
73,31/e8c169bc-4e4e-4388-8711-00a4d15d86fe/I05890_X013_Y030_Z5419_600_0.jpg,31,e8c169bc-4e4e-4388-8711-00a4d15d86fe,I05890_X013_Y030_Z5419.jpg,0.0,1836998,hookworm
74,31/fba56d57-656e-4b6f-ba63-e4ba3ad083f5/I01108_X007_Y009_Z5507_300_150.jpg,31,fba56d57-656e-4b6f-ba63-e4ba3ad083f5,I01108_X007_Y009_Z5507.jpg,0.013672000000000017,1658050,schistosoma
75,31/9f2c7635-2a66-4920-8390-14def1814fd2/I03169_X022_Y017_Z5117_600_450.jpg,31,9f2c7635-2a66-4920-8390-14def1814fd2,I03169_X022_Y017_Z5117.jpg,0.0,1821034,hookworm
76,31/4d1b420a-e63f-4de6-b1cc-ad52ac608e25/I02232_X014_Y014_Z5292_1050_0.jpg,31,4d1b420a-e63f-4de6-b1cc-ad52ac608e25,I02232_X014_Y014_Z5292.jpg,0.029297000000000017,1837272,ascaris
77,31/cf09db1d-cf2e-4bdb-bc0f-70011f52c919/I05582_X006_Y026_Z5097_750_150.jpg,31,cf09db1d-cf2e-4bdb-bc0f-70011f52c919,I05582_X006_Y026_Z5097.jpg,-0.02343699999999993,1800232,schistosoma
78,31/5ad6ccca-bdf3-46eb-a46a-96b0fbcbfed2/I05839_X009_Y033_Z5566_1050_300.jpg,31,5ad6ccca-bdf3-46eb-a46a-96b0fbcbfed2,I05839_X009_Y033_Z5566.jpg,0.006836000000000064,1856679,ascaris
79,31/55375fb3-271c-42fb-8f52-a998faa32b5d/I04793_X014_Y026_Z5322_600_300.jpg,31,55375fb3-271c-42fb-8f52-a998faa32b5d,I04793_X014_Y026_Z5322.jpg,-0.027343000000000006,1809638,schistosoma
80,31/5c3c8f7b-535e-4fb5-af7b-504201818184/I01141_X006_Y008_Z5244_750_0.jpg,31,5c3c8f7b-535e-4fb5-af7b-504201818184,I01141_X006_Y008_Z5244.jpg,-0.04101599999999994,1829103,hookworm
81,31/5ad6ccca-bdf3-46eb-a46a-96b0fbcbfed2/I03176_X012_Y018_Z5322_600_450.jpg,31,5ad6ccca-bdf3-46eb-a46a-96b0fbcbfed2,I03176_X012_Y018_Z5322.jpg,-0.013670999999999989,1853821,ascaris
82,31/24e67778-a3cc-4e20-8465-844265c7abef/I03032_X008_Y017_Z5185_900_150.jpg,31,24e67778-a3cc-4e20-8465-844265c7abef,I03032_X008_Y017_Z5185.jpg,-0.020507000000000053,1855454,trichuris
83,31/f971a22f-9880-496f-b1fe-27d1591cb608/I00406_X017_Y004_Z5341_150_450.jpg,31,f971a22f-9880-496f-b1fe-27d1591cb608,I00406_X017_Y004_Z5341.jpg,-0.006836000000000064,1850038,ascaris
84,31/91d054a7-2bc1-4325-9750-d6dccd125b3b/I01762_X017_Y011_Z5449_1050_450.jpg,31,91d054a7-2bc1-4325-9750-d6dccd125b3b,I01762_X017_Y011_Z5449.jpg,0.035155999999999965,1850138,trichuris
85,31/b52ca82e-906d-4632-a10a-93c637703719/I00543_X016_Y005_Z4931_0_0.jpg,31,b52ca82e-906d-4632-a10a-93c637703719,I00543_X016_Y005_Z4931.jpg,-0.034180000000000044,1870746,trichuris
86,31/4aad21a0-713f-453f-997d-ee3c86e8ae03/I03700_X018_Y020_Z5263_600_0.jpg,31,4aad21a0-713f-453f-997d-ee3c86e8ae03,I03700_X018_Y020_Z5263.jpg,0.005859000000000059,1856083,trichuris
87,31/bd3b8519-2e8e-437f-9713-baf8a1af3c2e/I05301_X005_Y027_Z5732_1050_300.jpg,31,bd3b8519-2e8e-437f-9713-baf8a1af3c2e,I05301_X005_Y027_Z5732.jpg,0.03417999999999999,1861271,trichuris
88,31/24e67778-a3cc-4e20-8465-844265c7abef/I06374_X012_Y034_Z5693_750_450.jpg,31,24e67778-a3cc-4e20-8465-844265c7abef,I06374_X012_Y034_Z5693.jpg,0.03417999999999999,1858291,ascaris
89,31/5c3c8f7b-535e-4fb5-af7b-504201818184/I01483_X013_Y010_Z5058_900_150.jpg,31,5c3c8f7b-535e-4fb5-af7b-504201818184,I01483_X013_Y010_Z5058.jpg,-0.04101600000000005,1829319,hookworm
90,31/0e77fd0a-d07c-4614-97dd-474408ea4ad4/I01817_X015_Y012_Z5498_750_0.jpg,31,0e77fd0a-d07c-4614-97dd-474408ea4ad4,I01817_X015_Y012_Z5498.jpg,0.013672000000000017,1831966,ascaris
91,31/8d8eca31-ec30-46f9-899b-647eb45fe56e/I07262_X005_Y030_Z5937_150_150.jpg,31,8d8eca31-ec30-46f9-899b-647eb45fe56e,I07262_X005_Y030_Z5937.jpg,0.03417999999999999,1882149,trichuris
92,31/12a7e2a5-8275-4883-9331-a5f5d068106b/I05028_X011_Y024_Z5332_750_300.jpg,31,12a7e2a5-8275-4883-9331-a5f5d068106b,I05028_X011_Y024_Z5332.jpg,0.011719000000000035,1804451,schistosoma
93,31/54b30ce1-4323-42d9-b542-c087d5e8747b/I01225_X008_Y009_Z5302_0_300.jpg,31,54b30ce1-4323-42d9-b542-c087d5e8747b,I01225_X008_Y009_Z5302.jpg,0.017577999999999983,1829939,schistosoma
94,31/5c3c8f7b-535e-4fb5-af7b-504201818184/I05802_X015_Y030_Z6005_0_150.jpg,31,5c3c8f7b-535e-4fb5-af7b-504201818184,I05802_X015_Y030_Z6005.jpg,0.027343999999999924,1832442,hookworm
95,31/c664c49a-b7dc-4964-acf7-25941e4fed29/I06104_X016_Y032_Z5693_300_450.jpg,31,c664c49a-b7dc-4964-acf7-25941e4fed29,I06104_X016_Y032_Z5693.jpg,0.027343999999999924,1828056,schistosoma
96,31/9f2c7635-2a66-4920-8390-14def1814fd2/I06353_X015_Y034_Z5419_300_450.jpg,31,9f2c7635-2a66-4920-8390-14def1814fd2,I06353_X015_Y034_Z5419.jpg,0.017577999999999983,1823820,hookworm
97,31/e8c169bc-4e4e-4388-8711-00a4d15d86fe/I00854_X007_Y007_Z5439_900_150.jpg,31,e8c169bc-4e4e-4388-8711-00a4d15d86fe,I00854_X007_Y007_Z5439.jpg,0.020507000000000053,1833508,hookworm
98,31/4d1b420a-e63f-4de6-b1cc-ad52ac608e25/I02238_X014_Y014_Z5058_1050_0.jpg,31,4d1b420a-e63f-4de6-b1cc-ad52ac608e25,I02238_X014_Y014_Z5058.jpg,0.005858999999999948,1837272,ascaris
99,31/91d054a7-2bc1-4325-9750-d6dccd125b3b/I01875_X017_Y012_Z5371_450_0.jpg,31,91d054a7-2bc1-4325-9750-d6dccd125b3b,I01875_X017_Y012_Z5371.jpg,0.02343699999999993,1850221,trichuris
100,31/5c3c8f7b-535e-4fb5-af7b-504201818184/I01448_X017_Y010_Z5644_0_450.jpg,31,5c3c8f7b-535e-4fb5-af7b-504201818184,I01448_X017_Y010_Z5644.jpg,0.0,1829295,hookworm
101,31/cd13f6f7-3fdd-4376-a1d7-ecb908c713bd/I01360_X020_Y010_Z5107_600_300.jpg,31,cd13f6f7-3fdd-4376-a1d7-ecb908c713bd,I01360_X020_Y010_Z5107.jpg,0.0,1815511,schistosoma
102,31/83953281-71ee-4d24-b4dc-86c72d009cab/I00577_X018_Y005_Z5078_0_150.jpg,31,83953281-71ee-4d24-b4dc-86c72d009cab,I00577_X018_Y005_Z5078.jpg,-0.005859999999999976,1874160,ascaris
103,31/5c3c8f7b-535e-4fb5-af7b-504201818184/I04069_X019_Y021_Z5693_600_300.jpg,31,5c3c8f7b-535e-4fb5-af7b-504201818184,I04069_X019_Y021_Z5693.jpg,0.0,1831096,hookworm
104,31/e66b0ab6-1d2c-4a3c-8f76-5dfe2ba0415b/I03952_X018_Y019_Z5419_450_150.jpg,31,e66b0ab6-1d2c-4a3c-8f76-5dfe2ba0415b,I03952_X018_Y019_Z5419.jpg,0.029297000000000017,1853049,trichuris
105,31/68f6c882-fbbe-464c-8775-089308eb9191/I07157_X017_Y031_Z5537_750_0.jpg,31,68f6c882-fbbe-464c-8775-089308eb9191,I07157_X017_Y031_Z5537.jpg,0.017577999999999983,1874805,trichuris
106,31/5c3c8f7b-535e-4fb5-af7b-504201818184/I04079_X020_Y021_Z5615_900_150.jpg,31,5c3c8f7b-535e-4fb5-af7b-504201818184,I04079_X020_Y021_Z5615.jpg,0.0,1831105,hookworm
107,31/e8c169bc-4e4e-4388-8711-00a4d15d86fe/I03776_X012_Y020_Z5498_900_450.jpg,31,e8c169bc-4e4e-4388-8711-00a4d15d86fe,I03776_X012_Y020_Z5498.jpg,0.013672000000000017,1835358,hookworm
108,31/5c3c8f7b-535e-4fb5-af7b-504201818184/I02354_X015_Y014_Z5849_600_450.jpg,31,5c3c8f7b-535e-4fb5-af7b-504201818184,I02354_X015_Y014_Z5849.jpg,0.02050799999999997,1829929,hookworm
109,31/fdf39068-55cb-48fd-aa0f-9185f12505cd/I07294_X020_Y024_Z5185_0_150.jpg,31,fdf39068-55cb-48fd-aa0f-9185f12505cd,I07294_X020_Y024_Z5185.jpg,-0.017577999999999983,1801927,schistosoma
110,31/7718149d-d0be-4a2e-83bb-08ecd1245a18/I02087_X015_Y013_Z5175_300_450.jpg,31,7718149d-d0be-4a2e-83bb-08ecd1245a18,I02087_X015_Y013_Z5175.jpg,-0.006836000000000064,1830246,schistosoma
111,31/bd3b8519-2e8e-437f-9713-baf8a1af3c2e/I04426_X005_Y023_Z5302_600_300.jpg,31,bd3b8519-2e8e-437f-9713-baf8a1af3c2e,I04426_X005_Y023_Z5302.jpg,-0.02050799999999997,1860327,trichuris
112,31/e3e03088-2bed-4953-8e6d-cbe049468b5f/I03724_X010_Y021_Z5615_600_150.jpg,31,e3e03088-2bed-4953-8e6d-cbe049468b5f,I03724_X010_Y021_Z5615.jpg,0.02343700000000004,1863931,ascaris
113,31/4d4ed9f3-16db-4a1a-b02f-406486d42232/I02096_X006_Y013_Z5195_300_0.jpg,31,4d4ed9f3-16db-4a1a-b02f-406486d42232,I02096_X006_Y013_Z5195.jpg,0.011718999999999924,1864685,ascaris
